User_id,food_name,country,calories,protein_g,fat_g,carbs_g,primary_goal,time_of_day,suitability_score
37,Hot and Sour Soup,China,65,4,3,7,Weight Loss,Lunch,1
37,Shrimp Fried Rice (Small),China,170,7,5,24,Weight Loss,Lunch,0
37,Stir Fried Spinach,China,45,3,2,4,Weight Loss,Lunch,1
37,Chicken Dumplings,China,190,12,8,18,Weight Loss,Lunch,0
37,Peking Duck (No Skin),China,220,25,13,0,Weight Loss,Dinner,0
37,Twice Cooked Pork (Lean),China,240,20,17,3,Weight Loss,Dinner,0
37,Szechuan Fish,China,150,18,8,2,Weight Loss,Dinner,1
37,Ants Climbing a Tree,China,210,12,11,16,Weight Loss,Dinner,0
37,Bitter Melon with Egg,China,90,6,6,4,Weight Loss,Dinner,1
37,Lemon Chicken (Baked),China,180,21,8,7,Weight Loss,Dinner,0
37,Bok Choy with Garlic,China,35,2,2,3,Weight Loss,Dinner,1
37,Ma Po Eggplant,China,100,2,7,8,Weight Loss,Dinner,1
37,Braised Beef Noodle,China,160,10,6,16,Weight Loss,Dinner,0
37,Egg Drop Soup,China,40,2,3,2,Weight Loss,Dinner,1
38,Oatmeal with Almonds,Pakistan,120,5,4,18,Muscle Gain,Breakfast,0
38,Boiled Eggs,Pakistan,155,13,11,1,Muscle Gain,Breakfast,0
38,Whole Wheat Paratha,Pakistan,260,6,12,35,Muscle Gain,Breakfast,0
38,Egg White Omelette,Pakistan,52,11,0.2,0.7,Muscle Gain,Breakfast,0
38,Yogurt with Honey,Pakistan,70,4,2,10,Muscle Gain,Breakfast,0
38,Chana Masala,Pakistan,140,6,5,18,Muscle Gain,Breakfast,0
38,Fruit Chaat,Pakistan,80,1,0.5,18,Muscle Gain,Breakfast,0
38,Mung Daal Chilla,Pakistan,160,9,4,22,Muscle Gain,Breakfast,0
38,Lassi (Salted),Pakistan,45,3,2,4,Muscle Gain,Breakfast,0
38,Mixed Nuts,Pakistan,600,20,50,20,Muscle Gain,Breakfast,1
38,Chicken Karahi (Lean),Pakistan,150,19,7,2,Muscle Gain,Lunch,1
38,Daal Mash,Pakistan,105,7,3,13,Muscle Gain,Lunch,0
38,Mixed Veg Sabzi,Pakistan,85,3,5,10,Muscle Gain,Lunch,0
38,Chicken Tikka Breast,Pakistan,140,26,3,0,Muscle Gain,Lunch,1
38,Grilled Fish,Pakistan,110,20,3,0,Muscle Gain,Lunch,1
38,Lentil Soup,Pakistan,75,5,1,12,Muscle Gain,Lunch,0
38,Brown Rice,Pakistan,110,3,1,23,Muscle Gain,Lunch,0
38,Chapli Kebab (Baked),Pakistan,210,22,12,2,Muscle Gain,Lunch,1
38,Palak Paneer,Pakistan,150,9,11,4,Muscle Gain,Lunch,0
38,Tinda Masala,Pakistan,60,2,3,7,Muscle Gain,Lunch,0
38,Mutton Stew (Lean),Pakistan,180,20,10,2,Muscle Gain,Dinner,1
38,Baked Trout,Pakistan,150,19,7,0,Muscle Gain,Dinner,1
38,Chicken Haleem,Pakistan,130,12,5,12,Muscle Gain,Dinner,0
38,Okra Bhindi Fry,Pakistan,90,2,6,8,Muscle Gain,Dinner,0
38,Steamed Chicken,Pakistan,120,22,2,4,Muscle Gain,Dinner,1
38,Matar Paneer,Pakistan,160,10,10,8,Muscle Gain,Dinner,0
38,Beef Shish Kebab,Pakistan,200,25,11,0,Muscle Gain,Dinner,1
38,Red Kidney Beans,Pakistan,120,8,1,20,Muscle Gain,Dinner,0
38,Pumpkin Masala,Pakistan,50,1,2,8,Muscle Gain,Dinner,0
38,Whole Wheat Roti,Pakistan,260,9,1,55,Muscle Gain,Dinner,0
39,Masala Dosa,India,170,4,7,26,Muscle Gain,Breakfast,0
39,Poha,India,160,3,4,28,Muscle Gain,Breakfast,0
39,Idli,India,130,4,0.5,28,Muscle Gain,Breakfast,0
39,Upma,India,180,5,8,25,Muscle Gain,Breakfast,0
39,Sprouted Moong,India,105,7,0.5,19,Muscle Gain,Breakfast,0
39,Oatmeal Upma,India,140,5,4,22,Muscle Gain,Breakfast,0
39,Egg Bhurji,India,160,12,11,2,Muscle Gain,Breakfast,0
39,Dhokla,India,160,6,4,26,Muscle Gain,Breakfast,0
39,Fruit Salad,India,50,1,0.3,12,Muscle Gain,Breakfast,0
39,Almonds and Walnuts,India,600,20,52,18,Muscle Gain,Breakfast,1
39,Palak Paneer,India,160,9,12,6,Muscle Gain,Lunch,0
39,Chicken Biryani (Lean),India,195,12,8,23,Muscle Gain,Lunch,0
39,Rajma (Kidney Beans),India,135,6,3,24,Muscle Gain,Lunch,0
39,Fish Curry,India,145,15,8,4,Muscle Gain,Lunch,0
39,Mixed Vegetable Curry,India,110,3,6,12,Muscle Gain,Lunch,0
39,Dal Tadka,India,115,7,4,15,Muscle Gain,Lunch,0
39,Curd Rice,India,130,3,4,20,Muscle Gain,Lunch,0
39,Tandoori Fish,India,120,20,4,1,Muscle Gain,Lunch,1
39,Millet Roti,India,250,8,2,50,Muscle Gain,Lunch,0
39,Cabbage Sabzi,India,60,2,3,8,Muscle Gain,Lunch,0
39,Tandoori Chicken,India,150,24,5,1,Muscle Gain,Dinner,1
39,Yellow Moong Dal,India,100,7,2,14,Muscle Gain,Dinner,0
39,Roasted Baingan Bharta,India,80,2,5,8,Muscle Gain,Dinner,0
39,Lean Mutton Curry,India,210,18,14,4,Muscle Gain,Dinner,0
39,Stir Fried Paneer,India,230,18,16,4,Muscle Gain,Dinner,0
39,Soybean Curry,India,150,14,7,10,Muscle Gain,Dinner,0
39,Lauki Sabzi,India,45,1,2,6,Muscle Gain,Dinner,0
39,Chicken Saag,India,140,18,7,4,Muscle Gain,Dinner,0
39,Boiled Brown Rice,India,110,3,1,23,Muscle Gain,Dinner,0
39,Kadhai Mushroom,India,100,4,7,6,Muscle Gain,Dinner,0
40,Huevos Rancheros,Mexico,165,8,11,12,Maintenance,Breakfast,0
40,Chilaquiles (Baked),Mexico,190,6,10,22,Maintenance,Breakfast,0
40,Pork Tamales,Mexico,230,9,14,20,Maintenance,Breakfast,0
40,Molletes (Whole Wheat),Mexico,200,10,7,25,Maintenance,Breakfast,0
40,Fruit Salad with Lime,Mexico,55,1,0.5,13,Maintenance,Breakfast,0
40,Scrambled Eggs with Salsa,Mexico,140,10,11,2,Maintenance,Breakfast,0
40,Refried Black Beans,Mexico,120,7,3,16,Maintenance,Breakfast,0
40,Mexican Papaya,Mexico,43,0.5,0.1,11,Maintenance,Breakfast,0
40,Nopalitos (Cactus Eggs),Mexico,90,6,6,4,Maintenance,Breakfast,0
40,Oatmeal with Cinnamon,Mexico,110,4,2,18,Maintenance,Breakfast,0
40,Tacos al Pastor (Lean),Mexico,200,14,9,16,Maintenance,Lunch,1
40,Chicken Enchiladas,Mexico,185,12,10,14,Maintenance,Lunch,1
40,Pozole Soup (Chicken),Mexico,105,9,3,11,Maintenance,Lunch,0
40,Chicken Mole (Lean),Mexico,220,16,12,13,Maintenance,Lunch,1
40,Fish Ceviche,Mexico,95,15,2,5,Maintenance,Lunch,1
40,Grilled Shrimp Tacos,Mexico,160,14,6,14,Maintenance,Lunch,1
40,Black Bean Soup,Mexico,90,6,1,16,Maintenance,Lunch,0
40,Guacamole & Jicama,Mexico,120,2,10,8,Maintenance,Lunch,0
40,Fajita Chicken Salad,Mexico,140,20,6,5,Maintenance,Lunch,1
40,Grilled Corn (Elote),Mexico,150,4,6,25,Maintenance,Lunch,0
40,Pork Carnitas (Lean),Mexico,240,22,16,0,Maintenance,Dinner,1
40,Cheese Quesadilla (WW),Mexico,270,12,16,22,Maintenance,Dinner,1
40,Chile Relleno (Baked),Mexico,170,8,11,10,Maintenance,Dinner,0
40,Carne Asada,Mexico,210,26,12,0,Maintenance,Dinner,0
40,Tortilla Soup,Mexico,110,6,6,9,Maintenance,Dinner,0
40,Baked Red Snapper,Mexico,120,24,3,0,Maintenance,Dinner,1
40,Beef Barbacoa,Mexico,200,22,12,2,Maintenance,Dinner,1
40,Grilled Vegetables,Mexico,70,2,4,8,Maintenance,Dinner,0
40,Turkey Tostadas,Mexico,180,15,8,14,Maintenance,Dinner,1
40,Lentil Sopa,Mexico,100,7,2,15,Maintenance,Dinner,0
41,Huevos Rancheros,Mexico,165,8,11,12,Weight Loss,Breakfast,0
41,Chilaquiles (Baked),Mexico,190,6,10,22,Weight Loss,Breakfast,0
41,Pork Tamales,Mexico,230,9,14,20,Weight Loss,Breakfast,0
41,Molletes (Whole Wheat),Mexico,200,10,7,25,Weight Loss,Breakfast,0
41,Fruit Salad with Lime,Mexico,55,1,0.5,13,Weight Loss,Breakfast,1
41,Scrambled Eggs with Salsa,Mexico,140,10,11,2,Weight Loss,Breakfast,1
41,Refried Black Beans,Mexico,120,7,3,16,Weight Loss,Breakfast,1
41,Mexican Papaya,Mexico,43,0.5,0.1,11,Weight Loss,Breakfast,1
41,Nopalitos (Cactus Eggs),Mexico,90,6,6,4,Weight Loss,Breakfast,1
41,Oatmeal with Cinnamon,Mexico,110,4,2,18,Weight Loss,Breakfast,1
41,Tacos al Pastor (Lean),Mexico,200,14,9,16,Weight Loss,Lunch,0
41,Chicken Enchiladas,Mexico,185,12,10,14,Weight Loss,Lunch,0
41,Pozole Soup (Chicken),Mexico,105,9,3,11,Weight Loss,Lunch,1
41,Chicken Mole (Lean),Mexico,220,16,12,13,Weight Loss,Lunch,0
41,Fish Ceviche,Mexico,95,15,2,5,Weight Loss,Lunch,1
41,Grilled Shrimp Tacos,Mexico,160,14,6,14,Weight Loss,Lunch,0
41,Black Bean Soup,Mexico,90,6,1,16,Weight Loss,Lunch,1
41,Guacamole & Jicama,Mexico,120,2,10,8,Weight Loss,Lunch,1
41,Fajita Chicken Salad,Mexico,140,20,6,5,Weight Loss,Lunch,1
41,Grilled Corn (Elote),Mexico,150,4,6,25,Weight Loss,Lunch,1
41,Pork Carnitas (Lean),Mexico,240,22,16,0,Weight Loss,Dinner,0
41,Cheese Quesadilla (WW),Mexico,270,12,16,22,Weight Loss,Dinner,0
41,Chile Relleno (Baked),Mexico,170,8,11,10,Weight Loss,Dinner,0
41,Carne Asada,Mexico,210,26,12,0,Weight Loss,Dinner,0
41,Tortilla Soup,Mexico,110,6,6,9,Weight Loss,Dinner,1
41,Baked Red Snapper,Mexico,120,24,3,0,Weight Loss,Dinner,1
41,Beef Barbacoa,Mexico,200,22,12,2,Weight Loss,Dinner,0
41,Grilled Vegetables,Mexico,70,2,4,8,Weight Loss,Dinner,1
41,Turkey Tostadas,Mexico,180,15,8,14,Weight Loss,Dinner,0
41,Lentil Sopa,Mexico,100,7,2,15,Weight Loss,Dinner,1
42,Greek Yogurt & Honey,Greece,115,9,4,12,Weight Loss,Breakfast,1
42,Spanakopita (Baked),Greece,240,7,15,20,Weight Loss,Breakfast,0
42,Boiled Egg & Olives,Greece,180,10,15,2,Weight Loss,Breakfast,0
42,Whole Wheat Rusks,Greece,310,10,3,62,Weight Loss,Breakfast,0
42,Feta Cheese Omelette,Greece,190,13,15,1,Weight Loss,Breakfast,0
42,Fresh Figs,Greece,74,1,0.3,19,Weight Loss,Breakfast,1
42,Tahini on Toast,Greece,280,9,18,22,Weight Loss,Breakfast,0
42,Cucumber and Tomato,Greece,25,1,0.2,5,Weight Loss,Breakfast,1
42,Baked Rice Pudding,Greece,130,4,3,22,Weight Loss,Breakfast,1
42,Grapefruit with Mint,Greece,42,0.8,0.1,11,Weight Loss,Breakfast,1
42,Greek Salad (Horiatiki),Greece,110,4,9,5,Weight Loss,Lunch,1
42,Chicken Souvlaki,Greece,160,24,6,1,Weight Loss,Lunch,0
42,Moussaka (Healthy Style),Greece,180,10,11,12,Weight Loss,Lunch,0
42,Lentil Soup (Fakes),Greece,105,8,3,14,Weight Loss,Lunch,1
42,Grilled Octopus,Greece,160,30,2,0,Weight Loss,Lunch,0
42,Stuffed Grape Leaves,Greece,140,4,8,15,Weight Loss,Lunch,1
42,Baked Cod with Herbs,Greece,110,22,2,0,Weight Loss,Lunch,1
42,Chickpea Stew,Greece,130,7,4,18,Weight Loss,Lunch,1
42,Roasted Eggplant Dip,Greece,75,2,5,7,Weight Loss,Lunch,1
42,Shrimp Saganaki,Greece,140,18,6,4,Weight Loss,Lunch,1
42,Lamb Chops (Trimmed),Greece,260,25,18,0,Weight Loss,Dinner,0
42,Baked Sea Bream,Greece,130,22,4,0,Weight Loss,Dinner,1
42,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Weight Loss,Dinner,0
42,Stuffed Peppers (Gemista),Greece,110,6,4,14,Weight Loss,Dinner,1
42,Beef Stifado Stew,Greece,180,20,10,4,Weight Loss,Dinner,0
42,Grilled Sardines,Greece,200,25,11,0,Weight Loss,Dinner,0
42,Gigantes Plaki (Beans),Greece,125,7,4,16,Weight Loss,Dinner,1
42,Roasted Chicken & Lemon,Greece,160,24,7,2,Weight Loss,Dinner,0
42,Grilled Squid,Greece,95,18,2,1,Weight Loss,Dinner,1
42,Vegetable Briam,Greece,85,2,5,9,Weight Loss,Dinner,1
43,Greek Yogurt (Fat Free),USA,59,10,0.4,3.6,Muscle Gain,Breakfast,0
43,Steel Cut Oats,USA,70,3,1.5,12,Muscle Gain,Breakfast,0
43,Scrambled Egg Whites,USA,52,11,0.2,0.7,Muscle Gain,Breakfast,0
43,Whole Grain Toast,USA,250,12,4,42,Muscle Gain,Breakfast,0
43,Blueberries,USA,57,0.7,0.3,14,Muscle Gain,Breakfast,0
43,Turkey Bacon,USA,230,20,15,1,Muscle Gain,Breakfast,1
43,Cottage Cheese,USA,98,11,4,3,Muscle Gain,Breakfast,0
43,Avocado Toast,USA,160,4,12,12,Muscle Gain,Breakfast,0
43,Peanut Butter on Apple,USA,110,3,8,10,Muscle Gain,Breakfast,0
43,Green Smoothie,USA,50,2,0.5,10,Muscle Gain,Breakfast,0
43,Grilled Chicken Breast,USA,165,31,3.6,0,Muscle Gain,Lunch,1
43,Tuna Salad (Light),USA,120,20,4,0,Muscle Gain,Lunch,1
43,Turkey Sandwich (WW),USA,190,15,6,20,Muscle Gain,Lunch,0
43,Quinoa Veggie Bowl,USA,140,5,3,22,Muscle Gain,Lunch,0
43,Grilled Salmon,USA,200,22,12,0,Muscle Gain,Lunch,1
43,Spinach Salad,USA,23,3,0.4,3.6,Muscle Gain,Lunch,0
43,Lentil Soup,USA,116,9,0.4,20,Muscle Gain,Lunch,0
43,Roast Beef (Lean),USA,150,25,5,0,Muscle Gain,Lunch,1
43,Steam Broccoli,USA,35,3,0.4,7,Muscle Gain,Lunch,0
43,Chickpea Salad,USA,160,8,6,18,Muscle Gain,Lunch,0
43,Baked Cod,USA,105,23,0.9,0,Muscle Gain,Dinner,1
43,Roasted Turkey Breast,USA,140,29,2,0,Muscle Gain,Dinner,1
43,Sirloin Steak (Lean),USA,240,27,14,0,Muscle Gain,Dinner,1
43,Grilled Asparagus,USA,20,2,0.1,4,Muscle Gain,Dinner,0
43,Baked Sweet Potato,USA,86,1.6,0.1,20,Muscle Gain,Dinner,0
43,Spaghetti Squash,USA,31,0.6,0.6,7,Muscle Gain,Dinner,0
43,Venison Roast,USA,150,30,3,0,Muscle Gain,Dinner,1
43,Boiled Shrimp,USA,99,24,0.3,0,Muscle Gain,Dinner,1
43,Chicken Noodle Soup,USA,40,3,1,5,Muscle Gain,Dinner,0
43,Tofu Stir Fry,USA,100,10,5,4,Muscle Gain,Dinner,0
44,Menemen (Eggs),Turkey,120,7,9,4,Muscle Gain,Breakfast,0
44,Simit (Sesame Bread),Turkey,270,9,5,50,Muscle Gain,Breakfast,0
44,White Cheese (Feta),Turkey,260,18,20,2,Muscle Gain,Breakfast,0
44,Olives and Tomatoes,Turkey,80,1,8,3,Muscle Gain,Breakfast,0
44,Honey and Kaymak,Turkey,350,2,25,30,Muscle Gain,Breakfast,0
44,Sucuk (Small Portion),Turkey,330,14,30,2,Muscle Gain,Breakfast,0
44,Boiled Egg & Parsley,Turkey,145,12,10,1,Muscle Gain,Breakfast,0
44,Tahini & Molasses,Turkey,400,10,25,38,Muscle Gain,Breakfast,0
44,Acuka (Nut Spread),Turkey,250,5,22,10,Muscle Gain,Breakfast,0
44,Cucumber with Dill,Turkey,20,1,0.1,4,Muscle Gain,Breakfast,0
44,Doner Kebab (Chicken Lean),Turkey,180,20,10,4,Muscle Gain,Lunch,1
44,Lentil Soup (Mercimek),Turkey,75,5,1,12,Muscle Gain,Lunch,0
44,Lahmacun (One Piece),Turkey,190,9,8,22,Muscle Gain,Lunch,0
44,Bulgur Pilaf,Turkey,120,4,1,25,Muscle Gain,Lunch,0
44,Cacik (Yogurt Dip),Turkey,50,4,2,4,Muscle Gain,Lunch,0
44,Kofte (Grilled Meatball),Turkey,220,24,13,2,Muscle Gain,Lunch,1
44,Vegetable Pide,Turkey,240,8,9,32,Muscle Gain,Lunch,0
44,Stuffed Eggplant,Turkey,110,2,8,10,Muscle Gain,Lunch,0
44,Shepherd Salad,Turkey,40,1,2,5,Muscle Gain,Lunch,0
44,Chicken Shish Kebab,Turkey,155,24,6,0,Muscle Gain,Lunch,1
44,Lamb Shish Kebab,Turkey,230,25,14,0,Muscle Gain,Dinner,1
44,Baked Sea Bass,Turkey,130,23,4,0,Muscle Gain,Dinner,1
44,Beef Manti (Small Portion),Turkey,200,11,9,20,Muscle Gain,Dinner,0
44,Iskender (Lean Meat),Turkey,240,18,16,10,Muscle Gain,Dinner,0
44,Okra Stew with Lamb,Turkey,120,12,7,4,Muscle Gain,Dinner,0
44,Borek (Spinach/Cheese),Turkey,300,10,18,26,Muscle Gain,Dinner,0
44,Kurnu Yaruk (Eggplant),Turkey,140,10,10,4,Muscle Gain,Dinner,0
44,Grilled Quail,Turkey,200,25,11,0,Muscle Gain,Dinner,1
44,White Bean Stew,Turkey,125,8,3,17,Muscle Gain,Dinner,0
44,Stuffed Cabbage Rolls,Turkey,135,9,7,10,Muscle Gain,Dinner,0
45,Greek Yogurt & Honey,Greece,115,9,4,12,Maintenance,Breakfast,0
45,Spanakopita (Baked),Greece,240,7,15,20,Maintenance,Breakfast,0
45,Boiled Egg & Olives,Greece,180,10,15,2,Maintenance,Breakfast,0
45,Whole Wheat Rusks,Greece,310,10,3,62,Maintenance,Breakfast,0
45,Feta Cheese Omelette,Greece,190,13,15,1,Maintenance,Breakfast,1
45,Fresh Figs,Greece,74,1,0.3,19,Maintenance,Breakfast,0
45,Tahini on Toast,Greece,280,9,18,22,Maintenance,Breakfast,0
45,Cucumber and Tomato,Greece,25,1,0.2,5,Maintenance,Breakfast,0
45,Baked Rice Pudding,Greece,130,4,3,22,Maintenance,Breakfast,0
45,Grapefruit with Mint,Greece,42,0.8,0.1,11,Maintenance,Breakfast,0
45,Greek Salad (Horiatiki),Greece,110,4,9,5,Maintenance,Lunch,0
45,Chicken Souvlaki,Greece,160,24,6,1,Maintenance,Lunch,1
45,Moussaka (Healthy Style),Greece,180,10,11,12,Maintenance,Lunch,0
45,Lentil Soup (Fakes),Greece,105,8,3,14,Maintenance,Lunch,0
45,Grilled Octopus,Greece,160,30,2,0,Maintenance,Lunch,0
45,Stuffed Grape Leaves,Greece,140,4,8,15,Maintenance,Lunch,0
45,Baked Cod with Herbs,Greece,110,22,2,0,Maintenance,Lunch,1
45,Chickpea Stew,Greece,130,7,4,18,Maintenance,Lunch,0
45,Roasted Eggplant Dip,Greece,75,2,5,7,Maintenance,Lunch,0
45,Shrimp Saganaki,Greece,140,18,6,4,Maintenance,Lunch,1
45,Lamb Chops (Trimmed),Greece,260,25,18,0,Maintenance,Dinner,0
45,Baked Sea Bream,Greece,130,22,4,0,Maintenance,Dinner,1
45,Chicken Gyro Plate (Lean),Greece,190,22,10,3,Maintenance,Dinner,1
45,Stuffed Peppers (Gemista),Greece,110,6,4,14,Maintenance,Dinner,0
45,Beef Stifado Stew,Greece,180,20,10,4,Maintenance,Dinner,1
45,Grilled Sardines,Greece,200,25,11,0,Maintenance,Dinner,0
45,Gigantes Plaki (Beans),Greece,125,7,4,16,Maintenance,Dinner,0
45,Roasted Chicken & Lemon,Greece,160,24,7,2,Maintenance,Dinner,1
45,Grilled Squid,Greece,95,18,2,1,Maintenance,Dinner,1
45,Vegetable Briam,Greece,85,2,5,9,Maintenance,Dinner,0
46,French Omelette,France,154,11,12,1,Weight Loss,Breakfast,1
46,Greek Yogurt,France,59,10,0.5,4,Weight Loss,Breakfast,1
46,Fruit Crepe (Lean),France,180,4,6,28,Weight Loss,Breakfast,0
46,Whole Grain Baguette,France,250,9,2,48,Weight Loss,Breakfast,0
46,Soft Boiled Egg,France,155,13,11,1,Weight Loss,Breakfast,0
46,Cottage Cheese with Berries,France,95,11,4,5,Weight Loss,Breakfast,1
46,Baked Apple,France,60,0.5,0.2,15,Weight Loss,Breakfast,1
46,Ratatouille Tart,France,160,4,9,15,Weight Loss,Breakfast,0
46,Walnut Bread,France,280,9,12,35,Weight Loss,Breakfast,0
46,Low Fat Brie,France,250,20,18,1,Weight Loss,Breakfast,0
46,Salad Nicoise,France,145,12,9,5,Weight Loss,Lunch,1
46,Ratatouille,France,60,1,3,7,Weight Loss,Lunch,1
46,Steak Frites (Lean),France,240,18,12,15,Weight Loss,Lunch,0
46,French Onion Soup,France,95,4,5,10,Weight Loss,Lunch,1
46,Quiche Lorraine (Lean),France,250,9,18,14,Weight Loss,Lunch,0
46,Roasted Chicken Breast,France,165,31,4,0,Weight Loss,Lunch,0
46,Lentils with Herbs,France,110,9,0.5,18,Weight Loss,Lunch,1
46,Grilled Mussels,France,170,24,4,7,Weight Loss,Lunch,0
46,Vegetable Consomme,France,20,1,0,4,Weight Loss,Lunch,1
46,Nicoise Sandwich,France,190,11,8,20,Weight Loss,Lunch,0
46,Coq au Vin,France,165,18,8,4,Weight Loss,Dinner,0
46,Salmon en Papillote,France,180,22,10,2,Weight Loss,Dinner,0
46,Boeuf Bourguignon,France,190,20,11,5,Weight Loss,Dinner,0
46,Roasted Duck Breast,France,220,19,15,0,Weight Loss,Dinner,0
46,Bouillabaisse (Fish),France,110,18,3,4,Weight Loss,Dinner,1
46,Veal Blanquette,France,170,20,9,4,Weight Loss,Dinner,0
46,Steamed Asparagus,France,20,2,0.1,4,Weight Loss,Dinner,1
46,Baked Camembert (Small),France,290,18,24,1,Weight Loss,Dinner,0
46,Provencal Sea Bass,France,130,22,4,0,Weight Loss,Dinner,1
46,Chicken Fricassee,France,160,18,9,3,Weight Loss,Dinner,0
47,Rice Porridge (Jok),Thailand,60,3,1,11,Maintenance,Breakfast,0
47,Thai Omelette,Thailand,180,12,14,2,Maintenance,Breakfast,1
47,Sticky Rice with Mango,Thailand,190,3,6,35,Maintenance,Breakfast,0
47,Boiled Egg & Soy,Thailand,150,12,10,1,Maintenance,Breakfast,1
47,Fresh Dragon Fruit,Thailand,60,1,1,12,Maintenance,Breakfast,0
47,Coconut Yogurt,Thailand,100,2,8,6,Maintenance,Breakfast,0
47,Thai Tea with Milk,Thailand,80,2,3,12,Maintenance,Breakfast,0
47,Khao Tom (Rice Soup),Thailand,90,6,2,13,Maintenance,Breakfast,0
47,Grilled fish,Thailand,250,18,18,4,Maintenance,Breakfast,1
47,Papaya with Lime,Thailand,43,0.5,0.1,11,Maintenance,Breakfast,0
47,Pad Thai (Lean),Thailand,200,8,8,26,Maintenance,Lunch,0
47,Som Tum (Papaya Salad),Thailand,80,2,0.5,18,Maintenance,Lunch,0
47,Green Curry Chicken,Thailand,165,12,11,6,Maintenance,Lunch,1
47,Tom Yum Goong,Thailand,90,12,3,5,Maintenance,Lunch,1
47,Chicken Satay,Thailand,185,20,10,4,Maintenance,Lunch,1
47,Thai Beef Salad,Thailand,150,22,6,4,Maintenance,Lunch,1
47,Red Curry Fish,Thailand,170,18,10,5,Maintenance,Lunch,1
47,Stir Fried Morning Glory,Thailand,60,3,4,4,Maintenance,Lunch,0
47,Steamed Jasmine Rice,Thailand,130,3,0.3,28,Maintenance,Lunch,0
47,Larb Gai (Chicken),Thailand,140,18,6,4,Maintenance,Lunch,1
47,Massaman Curry (Lean),Thailand,180,11,12,9,Maintenance,Dinner,1
47,Cashew Chicken,Thailand,200,19,12,8,Maintenance,Dinner,1
47,Steamed Lemon Fish,Thailand,110,22,2,1,Maintenance,Dinner,1
47,Pad See Ew (Lean),Thailand,190,10,8,22,Maintenance,Dinner,0
47,Panang Curry Chicken,Thailand,175,14,11,6,Maintenance,Dinner,1
47,Basil Chicken Stir Fry,Thailand,155,18,8,3,Maintenance,Dinner,1
47,Grilled Prawns,Thailand,100,21,2,1,Maintenance,Dinner,1
47,Glass Noodle Salad,Thailand,120,8,4,14,Maintenance,Dinner,0
47,Yellow Curry Veggie,Thailand,140,4,9,10,Maintenance,Dinner,0
47,Duck Curry (No Skin),Thailand,210,18,14,4,Maintenance,Dinner,1
48,Shakshuka,Saudi Arabia,115,8,8,4,Maintenance,Breakfast,0
48,Foul Medames,Saudi Arabia,110,7,2,18,Maintenance,Breakfast,0
48,Sukkari Dates,Saudi Arabia,280,2,0.4,75,Maintenance,Breakfast,0
48,Labneh (Low Fat),Saudi Arabia,120,10,7,5,Maintenance,Breakfast,0
48,Whole Wheat Tamis,Saudi Arabia,240,8,2,48,Maintenance,Breakfast,0
48,Boiled Fava Beans,Saudi Arabia,110,8,1,19,Maintenance,Breakfast,0
48,Arabic Salad,Saudi Arabia,45,1,2,6,Maintenance,Breakfast,0
48,Egg and Tomato,Saudi Arabia,95,7,6,3,Maintenance,Breakfast,0
48,Grilled Halloumi,Saudi Arabia,320,21,24,2,Maintenance,Breakfast,1
48,Olive Bread,Saudi Arabia,250,7,9,35,Maintenance,Breakfast,0
48,Chicken Kabsa (Skinless),Saudi Arabia,170,12,6,20,Maintenance,Lunch,1
48,Lamb Mandi (Lean),Saudi Arabia,210,17,12,15,Maintenance,Lunch,1
48,Grilled Fish Sayadiya,Saudi Arabia,160,19,6,10,Maintenance,Lunch,1
48,Jareesh (Whole Wheat),Saudi Arabia,130,7,4,18,Maintenance,Lunch,0
48,Grilled Chicken Shish,Saudi Arabia,150,24,5,0,Maintenance,Lunch,1
48,Lentil Salad,Saudi Arabia,115,8,3,15,Maintenance,Lunch,0
48,Steamed Shrimp,Saudi Arabia,100,21,1,1,Maintenance,Lunch,1
48,Hummus (Plain),Saudi Arabia,160,8,10,14,Maintenance,Lunch,0
48,Roasted Eggplant,Saudi Arabia,70,1,4,8,Maintenance,Lunch,0
48,Okra Stew (Bamia),Saudi Arabia,85,3,4,10,Maintenance,Lunch,0
48,Grilled Lamb Chops,Saudi Arabia,240,25,16,0,Maintenance,Dinner,0
48,Chicken Shawarma Plate,Saudi Arabia,180,20,9,2,Maintenance,Dinner,1
48,Vegetable Harees,Saudi Arabia,110,5,2,18,Maintenance,Dinner,0
48,Baked Sea Bream,Saudi Arabia,130,20,5,0,Maintenance,Dinner,1
48,Kousa Mahshi (Squash),Saudi Arabia,90,5,3,12,Maintenance,Dinner,0
48,Arabic Lentil Soup,Saudi Arabia,70,5,1,11,Maintenance,Dinner,0
48,Mutabbaq (Veggie),Saudi Arabia,180,8,10,15,Maintenance,Dinner,0
48,Grilled Octopus,Saudi Arabia,160,30,2,0,Maintenance,Dinner,0
48,Stuffed Bell Peppers,Saudi Arabia,110,6,4,13,Maintenance,Dinner,0
48,Mutton Kofta,Saudi Arabia,220,24,13,1,Maintenance,Dinner,1
49,Grilled Mackerel,Japan,230,21,15,0,Muscle Gain,Breakfast,1
49,Miso Soup,Japan,35,3,1,4,Muscle Gain,Breakfast,0
49,Natto (Fermented Soy),Japan,210,18,11,14,Muscle Gain,Breakfast,0
49,Tamagoyaki,Japan,150,10,10,4,Muscle Gain,Breakfast,0
49,Boiled White Rice,Japan,130,3,0.3,28,Muscle Gain,Breakfast,0
